Longitude,Latitude,Date,CMAQ_O3
-92.75359,34.11736,2005-05-22,59.1071
-92.74747,34.22538,2005-05-22,58.4872
-92.74135,34.33342,2005-05-22,58.8257
-92.7352,34.44148,2005-05-22,58.821
-92.72904,34.54955,2005-05-22,58.408
-92.72286,34.65763,2005-05-22,57.6452
-92.71666,34.76574,2005-05-22,56.3904
-92.71044,34.87385,2005-05-22,55.5112
-92.70421,34.98198,2005-05-22,54.7741
-92.69796,35.09012,2005-05-22,53.9502
-92.69169,35.19828,2005-05-22,54.1862
-92.68539,35.30645,2005-05-22,53.3089
-92.67909,35.41463,2005-05-22,53.688
-92.67277,35.52283,2005-05-22,53.2993
-92.66642,35.63103,2005-05-22,53.4034
-92.66006,35.73925,2005-05-22,53.3618
-92.65368,35.84748,2005-05-22,52.9508
-92.64728,35.95573,2005-05-22,52.6901
-92.64085,36.06398,2005-05-22,52.7394
-92.63441,36.17224,2005-05-22,52.1618
-92.62796,36.28051,2005-05-22,52.4796
-92.62148,36.38879,2005-05-22,54.2141
-92.61499,36.49709,2005-05-22,54.1964
-92.60847,36.60538,2005-05-22,53.869
-92.60194,36.71369,2005-05-22,53.666
-92.59538,36.82201,2005-05-22,53.3724
-92.58881,36.93033,2005-05-22,54.3294
-92.58221,37.03866,2005-05-22,53.2334
-92.57561,37.147,2005-05-22,53.3004
-92.56897,37.25534,2005-05-22,53.6018
-92.56232,37.36369,2005-05-22,53.0537
-92.55565,37.47205,2005-05-22,52.9406
-92.54896,37.58041,2005-05-22,53.3694
-92.54224,37.68877,2005-05-22,53.9276
-92.53551,37.79714,2005-05-22,54.4272
-92.52876,37.90552,2005-05-22,54.97
-92.52198,38.0139,2005-05-22,54.919
-92.51519,38.12228,2005-05-22,55.4595
-92.50838,38.23066,2005-05-22,55.6048
-92.50154,38.33905,2005-05-22,56.8556
-92.49468,38.44744,2005-05-22,57.3569
-92.4878,38.55583,2005-05-22,56.8661
-92.4809,38.66422,2005-05-22,56.3068
-92.47398,38.77262,2005-05-22,55.828
-92.46705,38.88101,2005-05-22,54.9574
-92.46008,38.98941,2005-05-22,54.515
-92.4531,39.0978,2005-05-22,54.0351
-92.4461,39.2062,2005-05-22,52.9024
-92.43907,39.31459,2005-05-22,53.0778
-92.43202,39.42298,2005-05-22,51.6129
-92.42495,39.53137,2005-05-22,50.7125
-92.41786,39.63976,2005-05-22,50.6626
-92.41074,39.74815,2005-05-22,50.2527
-92.40361,39.85653,2005-05-22,49.9057
-92.39645,39.96491,2005-05-22,50.219
-92.38927,40.07329,2005-05-22,49.9885
-92.38206,40.18166,2005-05-22,50.0187
-92.37484,40.29003,2005-05-22,50.2252
-92.36759,40.39839,2005-05-22,51.4898
-92.36032,40.50675,2005-05-22,51.4047
-92.35303,40.6151,2005-05-22,50.9436
-92.34571,40.72345,2005-05-22,51.0798
-92.33837,40.83179,2005-05-22,52.644
-92.33101,40.94012,2005-05-22,53.9841
-92.32362,41.04845,2005-05-22,53.8115
-92.31622,41.15677,2005-05-22,53.6114
-92.30878,41.26508,2005-05-22,53.9214
-92.30132,41.37338,2005-05-22,53.8998
-92.29385,41.48167,2005-05-22,53.9869
-92.28634,41.58996,2005-05-22,53.6522
-92.27882,41.69823,2005-05-22,53.1485
-92.27126,41.8065,2005-05-22,53.2451
-92.26369,41.91475,2005-05-22,53.1443
-92.25609,42.023,2005-05-22,53.0017
-92.24846,42.13123,2005-05-22,52.859
-92.24081,42.23945,2005-05-22,52.7742
-92.23314,42.34766,2005-05-22,52.3815
-92.22543,42.45586,2005-05-22,51.8936
-92.21771,42.56404,2005-05-22,52.1348
-92.20996,42.67221,2005-05-22,52.2876
-92.20219,42.78037,2005-05-22,52.4717
-92.19439,42.88851,2005-05-22,52.5184
-92.18657,42.99664,2005-05-22,52.2387
-92.17872,43.10475,2005-05-22,51.9416
-92.17084,43.21285,2005-05-22,51.9518
-92.16294,43.32093,2005-05-22,52.0025
-92.15501,43.429,2005-05-22,51.8821
-92.14706,43.53705,2005-05-22,51.7857
-92.13908,43.64508,2005-05-22,51.5012
-92.13107,43.7531,2005-05-22,51.3202
-92.12304,43.8611,2005-05-22,51.2492
-92.11498,43.96908,2005-05-22,50.7303
-92.1069,44.07704,2005-05-22,49.9763
-92.09879,44.18498,2005-05-22,49.5661
-92.09064,44.2929,2005-05-22,49.6739
-92.08248,44.40081,2005-05-22,50.3741
-92.07429,44.50869,2005-05-22,52.1853
-92.06606,44.61655,2005-05-22,52.7628
-92.05782,44.7244,2005-05-22,52.9682
-92.04955,44.83221,2005-05-22,52.6865
-92.04124,44.94001,2005-05-22,51.8044
-92.03291,45.04779,2005-05-22,50.6921
-92.02455,45.15554,2005-05-22,49.7222
-92.01616,45.26327,2005-05-22,48.738
-92.00774,45.37098,2005-05-22,48.3792
-91.99931,45.47866,2005-05-22,48.4447
-91.99083,45.58632,2005-05-22,48.3546
-91.98233,45.69395,2005-05-22,48.1109
-91.9738,45.80156,2005-05-22,47.875
-91.96524,45.90915,2005-05-22,47.3947
-91.95665,46.0167,2005-05-22,47.267
-91.94803,46.12423,2005-05-22,47.8047
-91.93938,46.23174,2005-05-22,48.0765
-91.93071,46.33921,2005-05-22,47.8389
-91.922,46.44666,2005-05-22,48.3673
-91.91326,46.55408,2005-05-22,49.2682
-91.9045,46.66147,2005-05-22,49.6702
-91.8957,46.76883,2005-05-22,47.0454
-91.88687,46.87617,2005-05-22,49.8323
-91.87801,46.98347,2005-05-22,50.0825
-91.86913,47.09074,2005-05-22,49.7657
-91.86021,47.19798,2005-05-22,49.6334
-91.85126,47.30519,2005-05-22,49.6116
-91.84228,47.41238,2005-05-22,49.4221
-91.83326,47.51952,2005-05-22,49.0579
-91.82422,47.62664,2005-05-22,48.4813
-91.81514,47.73372,2005-05-22,48.1011
-91.80603,47.84077,2005-05-22,47.7311
-91.79689,47.94779,2005-05-22,47.3134
-91.78772,48.05477,2005-05-22,47.2374
-91.77852,48.16172,2005-05-22,47.5159
-91.76928,48.26863,2005-05-22,47.8399
-91.76001,48.37551,2005-05-22,48.1221
-91.75071,48.48235,2005-05-22,47.6157
-91.74137,48.58915,2005-05-22,47.7099
-91.732,48.69592,2005-05-22,47.6338
-91.7226,48.80265,2005-05-22,47.5655
-91.71317,48.90935,2005-05-22,47.7605
-91.70369,49.01601,2005-05-22,48.3633
-91.69419,49.12262,2005-05-22,48.4934
-91.68465,49.2292,2005-05-22,48.7269
-91.67508,49.33574,2005-05-22,48.9058
-91.66547,49.44224,2005-05-22,48.8872
-91.65583,49.5487,2005-05-22,48.1071
-91.64616,49.65512,2005-05-22,47.5147
-91.63644,49.76151,2005-05-22,47.2334
-91.62669,49.86784,2005-05-22,47.2184
-91.61691,49.97414,2005-05-22,47.1142
-91.60709,50.08039,2005-05-22,47.4856
-91.59724,50.1866,2005-05-22,47.9565
-91.58736,50.29277,2005-05-22,48.35
-91.57743,50.3989,2005-05-22,48.8605
-91.56747,50.50498,2005-05-22,49.0741
-91.55746,50.61102,2005-05-22,48.8762
-91.54743,50.71701,2005-05-22,49.3053
-91.53736,50.82296,2005-05-22,49.4756
-91.52725,50.92886,2005-05-22,50.1397
-91.51711,51.03471,2005-05-22,50.3345
-91.50692,51.14052,2005-05-22,52.0308
-93.07938,25.44903,2005-05-22,47.2792
-93.07433,25.5546,2005-05-22,47.9154
-93.06926,25.66021,2005-05-22,47.7221
-93.06418,25.76586,2005-05-22,47.6437
-93.05909,25.87156,2005-05-22,47.3742
-93.05399,25.97729,2005-05-22,46.9341
-93.04887,26.08307,2005-05-22,46.3954
-93.04373,26.18889,2005-05-22,46.4763
-93.03859,26.29475,2005-05-22,46.813
-93.03343,26.40065,2005-05-22,47.0307
-93.02826,26.5066,2005-05-22,46.6307
-93.02308,26.61258,2005-05-22,46.3034
-93.01788,26.7186,2005-05-22,46.7714
-93.01266,26.82466,2005-05-22,48.4657
-93.00744,26.93076,2005-05-22,49.6415
-93.0022,27.0369,2005-05-22,49.5176
-92.99695,27.14308,2005-05-22,49.1719
-92.99168,27.24929,2005-05-22,48.897
-92.9864,27.35555,2005-05-22,49.0907
-92.9811,27.46184,2005-05-22,49.4392
-92.97579,27.56816,2005-05-22,50.1683
-92.97047,27.67453,2005-05-22,50.3937
-92.96513,27.78094,2005-05-22,50.5255
-92.95979,27.88737,2005-05-22,50.9664
-92.95441,27.99385,2005-05-22,51.9133
-92.94904,28.10036,2005-05-22,52.6664
-92.94364,28.20691,2005-05-22,52.7275
-92.93823,28.31349,2005-05-22,53.2379
-92.93282,28.4201,2005-05-22,53.7142
-92.92738,28.52676,2005-05-22,53.8197
-92.92192,28.63344,2005-05-22,53.8551
-92.91646,28.74016,2005-05-22,54.7569
-92.91097,28.84691,2005-05-22,55.9405
-92.90548,28.9537,2005-05-22,56.8704
-92.89997,29.06052,2005-05-22,57.5093
-92.89445,29.16737,2005-05-22,58.0172
-92.8889,29.27426,2005-05-22,58.1576
-92.88335,29.38117,2005-05-22,59.5733
-92.87778,29.48812,2005-05-22,62.5012
-92.87219,29.5951,2005-05-22,64.0951
-92.86659,29.70211,2005-05-22,66.2494
-92.86098,29.80915,2005-05-22,66.954
-92.85535,29.91623,2005-05-22,67.5678
-92.8497,30.02333,2005-05-22,70.144
-92.84404,30.13046,2005-05-22,71.3534
-92.83836,30.23762,2005-05-22,70.7464
-92.83266,30.34481,2005-05-22,68.8277
-92.82696,30.45203,2005-05-22,69.1089
-92.82124,30.55928,2005-05-22,66.7364
-92.8155,30.66656,2005-05-22,65.9688
-92.80974,30.77386,2005-05-22,65.6881
-92.80397,30.88119,2005-05-22,64.997
-92.79818,30.98855,2005-05-22,64.5594
-92.79238,31.09594,2005-05-22,64.2592
-92.78656,31.20335,2005-05-22,64.5682
-92.78072,31.31079,2005-05-22,67.2553
-92.77487,31.41825,2005-05-22,73.278
-92.769,31.52574,2005-05-22,63.2513
-92.76312,31.63326,2005-05-22,61.7402
-92.75722,31.74079,2005-05-22,60.5472
-92.7513,31.84836,2005-05-22,60.3241
-92.74537,31.95594,2005-05-22,60.1776
-92.73942,32.06356,2005-05-22,59.3474
-92.73345,32.17119,2005-05-22,59.5736
-92.72747,32.27885,2005-05-22,62.4998
-92.72147,32.38653,2005-05-22,61.4706
-92.71545,32.49423,2005-05-22,63.5819
-92.70942,32.60196,2005-05-22,62.4375
-92.70337,32.70971,2005-05-22,62.7159
-92.6973,32.81747,2005-05-22,63.1858
-92.69122,32.92526,2005-05-22,63.8033
-92.68511,33.03307,2005-05-22,63.343
-92.67899,33.1409,2005-05-22,63.6602
-92.67285,33.24875,2005-05-22,66.6095
-92.6667,33.35662,2005-05-22,67.247
-92.66053,33.46451,2005-05-22,66.0362
-92.65434,33.57242,2005-05-22,64.6076
-92.64813,33.68035,2005-05-22,63.5983
-92.64191,33.78829,2005-05-22,63.0016
-92.63567,33.89626,2005-05-22,61.8061
-92.6294,34.00423,2005-05-22,60.7761
-92.62312,34.11223,2005-05-22,59.9174
-92.61683,34.22025,2005-05-22,58.7019
-92.61051,34.32828,2005-05-22,57.8815
-92.60418,34.43633,2005-05-22,57.6667
-92.59783,34.54439,2005-05-22,58.0652
-92.59146,34.65246,2005-05-22,58.0568
-92.58507,34.76056,2005-05-22,57.1835
-92.57867,34.86866,2005-05-22,55.8839
-92.57224,34.97678,2005-05-22,55.289
-92.5658,35.08492,2005-05-22,54.4704
-92.55933,35.19307,2005-05-22,54.3913
-92.55285,35.30123,2005-05-22,53.9495
-92.54635,35.4094,2005-05-22,53.4141
-92.53983,35.51759,2005-05-22,53.4419
-92.53329,35.62579,2005-05-22,53.2171
-92.52673,35.734,2005-05-22,53.3271
-92.52016,35.84222,2005-05-22,53.0113
-92.51356,35.95046,2005-05-22,52.7029
-92.50694,36.0587,2005-05-22,52.4496
-92.50031,36.16695,2005-05-22,52.2415
-92.49365,36.27522,2005-05-22,52.4579
-92.48698,36.38349,2005-05-22,53.6615
-92.48029,36.49178,2005-05-22,52.6107
-92.47357,36.60006,2005-05-22,52.8906
-92.46684,36.70836,2005-05-22,52.4144
-92.46008,36.81667,2005-05-22,52.3769
-92.45331,36.92499,2005-05-22,53.5394
-92.44651,37.03331,2005-05-22,52.6993
-92.4397,37.14164,2005-05-22,52.8172
-92.43286,37.24997,2005-05-22,52.9609
-92.426,37.35831,2005-05-22,52.5482
-92.41913,37.46666,2005-05-22,53.0555
-92.41223,37.57501,2005-05-22,53.3578
-92.40531,37.68337,2005-05-22,53.6206
-92.39837,37.79173,2005-05-22,54.3414
-92.39141,37.9001,2005-05-22,54.7164
-92.38443,38.00847,2005-05-22,55.3448
-92.37743,38.11684,2005-05-22,55.657
-92.37041,38.22522,2005-05-22,55.8798
-92.36336,38.3336,2005-05-22,56.8202
-92.35629,38.44198,2005-05-22,56.8416
-92.34921,38.55036,2005-05-22,56.6059
-92.34209,38.65874,2005-05-22,56.2188
-92.33497,38.76713,2005-05-22,55.6778
-92.32781,38.87551,2005-05-22,55.1784
-92.32064,38.9839,2005-05-22,54.4121
-92.31344,39.09229,2005-05-22,53.27
-92.30622,39.20068,2005-05-22,53.0555
-92.29898,39.30906,2005-05-22,51.8105
-92.29172,39.41745,2005-05-22,50.8435
-92.28443,39.52583,2005-05-22,50.3113
-92.27712,39.63421,2005-05-22,50.5282
-92.26979,39.74258,2005-05-22,50.2917
-92.26244,39.85096,2005-05-22,50.1176
-92.25506,39.95933,2005-05-22,50.2596
-92.24766,40.0677,2005-05-22,50.4115
-92.24023,40.17606,2005-05-22,50.3755
-92.23279,40.28442,2005-05-22,50.4993
-92.22532,40.39278,2005-05-22,50.7089
-92.21783,40.50113,2005-05-22,50.7177
-92.2103,40.60947,2005-05-22,51.1191
-92.20277,40.71781,2005-05-22,52.0929
-92.19521,40.82614,2005-05-22,53.5699
-92.18761,40.93447,2005-05-22,54.0582
-92.18,41.04279,2005-05-22,53.6131
-92.17236,41.1511,2005-05-22,53.6392
-92.1647,41.2594,2005-05-22,53.8121
-92.15702,41.36769,2005-05-22,53.7046
-92.14931,41.47598,2005-05-22,53.6066
-92.14158,41.58425,2005-05-22,53.4058
-92.13382,41.69252,2005-05-22,53.0938
-92.12604,41.80077,2005-05-22,53.1436
-92.11823,41.90902,2005-05-22,53.0428
-92.1104,42.01726,2005-05-22,52.851
-92.10254,42.12548,2005-05-22,52.7972
-92.09465,42.23369,2005-05-22,52.6659
-92.08675,42.34189,2005-05-22,52.4459
-92.07881,42.45008,2005-05-22,52.193
-92.07085,42.55825,2005-05-22,52.1061
-92.06287,42.66642,2005-05-22,52.3167
-92.05486,42.77457,2005-05-22,52.5408
-92.04681,42.8827,2005-05-22,52.4624
-92.03875,42.99082,2005-05-22,52.0567
-92.03066,43.09893,2005-05-22,51.6771
-92.02254,43.20702,2005-05-22,51.6299
-92.0144,43.31509,2005-05-22,51.5643
-92.00623,43.42315,2005-05-22,51.537
-91.99803,43.53119,2005-05-22,51.5263
-91.98981,43.63921,2005-05-22,51.2681
-91.98156,43.74722,2005-05-22,51.1865
-91.97328,43.85521,2005-05-22,51.0016
-91.96497,43.96318,2005-05-22,50.3951
-91.95664,44.07113,2005-05-22,49.8803
-91.94829,44.17907,2005-05-22,49.5462
-91.9399,44.28698,2005-05-22,49.7479
-91.93148,44.39487,2005-05-22,51.1828
-91.92303,44.50275,2005-05-22,53.1126
-91.91457,44.6106,2005-05-22,53.3882
-91.90607,44.71843,2005-05-22,52.8171
-91.89754,44.82625,2005-05-22,52.3371
-91.88898,44.93404,2005-05-22,50.9024
-91.88039,45.0418,2005-05-22,50.3764
-91.87178,45.14955,2005-05-22,49.5106
-91.86314,45.25727,2005-05-22,48.6766
-91.85446,45.36497,2005-05-22,48.4168
-91.84576,45.47264,2005-05-22,48.3491
-91.83703,45.58029,2005-05-22,48.2828
-91.82826,45.68791,2005-05-22,48.1239
-91.81947,45.79551,2005-05-22,47.8784
-91.81065,45.90309,2005-05-22,47.5278
-91.8018,46.01064,2005-05-22,47.5144
-91.79292,46.11816,2005-05-22,47.8803
-91.78401,46.22565,2005-05-22,47.8193
-91.77507,46.33312,2005-05-22,47.4271
-91.7661,46.44056,2005-05-22,48.3114
-91.75709,46.54797,2005-05-22,49.5031
-91.74805,46.65535,2005-05-22,49.8608
-91.73899,46.7627,2005-05-22,47.9293
-91.7299,46.87003,2005-05-22,49.5086
-91.72076,46.97732,2005-05-22,48.9372
-91.7116,47.08459,2005-05-22,49.6827
-91.70242,47.19182,2005-05-22,49.5087
-91.69319,47.29902,2005-05-22,49.4188
-91.68393,47.40619,2005-05-22,49.3412
-91.67464,47.51333,2005-05-22,48.8556
-91.66532,47.62044,2005-05-22,48.4767
-91.65597,47.72751,2005-05-22,48.0723
-91.64658,47.83455,2005-05-22,47.7537
-91.63716,47.94156,2005-05-22,47.5359
-91.62771,48.04853,2005-05-22,47.0476
-91.61823,48.15547,2005-05-22,47.3291
-91.6087,48.26237,2005-05-22,47.4178
-91.59915,48.36924,2005-05-22,47.8922
-91.58957,48.47608,2005-05-22,47.5829
-91.57994,48.58287,2005-05-22,47.8807
-91.57029,48.68963,2005-05-22,47.7474
-91.5606,48.79636,2005-05-22,48.285
-91.55087,48.90304,2005-05-22,48.3799
-91.54111,49.00969,2005-05-22,48.377
-91.53132,49.11629,2005-05-22,48.3482
-91.52149,49.22287,2005-05-22,48.5989
-91.51163,49.3294,2005-05-22,48.661
-91.50172,49.43589,2005-05-22,48.3529
-91.49179,49.54234,2005-05-22,47.7098
-91.48182,49.64875,2005-05-22,47.5773
-91.47181,49.75512,2005-05-22,47.6295
-91.46177,49.86145,2005-05-22,47.8651
-91.45169,49.96774,2005-05-22,48.2263
-91.44157,50.07398,2005-05-22,48.5693
-91.43141,50.18019,2005-05-22,48.8401
-91.42123,50.28635,2005-05-22,49.035
-91.411,50.39246,2005-05-22,49.4881
-91.40073,50.49854,2005-05-22,49.6885
-91.39043,50.60456,2005-05-22,49.7251
-91.38008,50.71054,2005-05-22,49.7998
-91.36971,50.81648,2005-05-22,50.2049
-91.35928,50.92237,2005-05-22,50.7479
-91.34882,51.02822,2005-05-22,51.0034
-91.33833,51.13402,2005-05-22,51.4416
-92.96249,25.4444,2005-05-22,48.1098
-92.95729,25.54996,2005-05-22,48.5291
-92.95208,25.65557,2005-05-22,48.1291
-92.94685,25.76121,2005-05-22,47.8091
-92.9416,25.8669,2005-05-22,47.4168
-92.93635,25.97263,2005-05-22,46.9108
-92.93108,26.0784,2005-05-22,46.7711
-92.9258,26.18421,2005-05-22,47.025
-92.92049,26.29006,2005-05-22,47.5038
-92.91518,26.39596,2005-05-22,47.4491
-92.90986,26.50189,2005-05-22,46.7868
-92.90452,26.60787,2005-05-22,46.3697
-92.89917,26.71388,2005-05-22,46.6062
-92.8938,26.81993,2005-05-22,48.5794
-92.88842,26.92602,2005-05-22,50.3816
-92.88303,27.03216,2005-05-22,50.3507
-92.87761,27.13832,2005-05-22,49.9525
-92.87219,27.24453,2005-05-22,49.822
-92.86675,27.35078,2005-05-22,49.8089
-92.8613,27.45706,2005-05-22,49.8624
-92.85583,27.56338,2005-05-22,50.0674
-92.85035,27.66974,2005-05-22,50.5807
-92.84486,27.77614,2005-05-22,51.1315
-92.83935,27.88257,2005-05-22,51.6186
-92.83382,27.98903,2005-05-22,52.1966
-92.82828,28.09554,2005-05-22,53.1728
-92.82272,28.20208,2005-05-22,53.1706
-92.81715,28.30865,2005-05-22,53.4843
-92.81158,28.41526,2005-05-22,53.9898
-92.80598,28.5219,2005-05-22,54.3881
-92.80036,28.62858,2005-05-22,54.3443
-92.79473,28.73529,2005-05-22,55.8846
-92.78909,28.84204,2005-05-22,57.1999
-92.78343,28.94881,2005-05-22,57.9289
-92.77776,29.05563,2005-05-22,58.5728
-92.77206,29.16247,2005-05-22,58.6827
-92.76636,29.26935,2005-05-22,58.637
-92.76064,29.37626,2005-05-22,59.452
-92.75491,29.4832,2005-05-22,62.1538
-92.74915,29.59017,2005-05-22,64.0268
-92.74339,29.69717,2005-05-22,64.5915
-92.7376,29.8042,2005-05-22,65.8185
-92.7318,29.91127,2005-05-22,67.1664
-92.72599,30.01836,2005-05-22,70.0447
-92.72016,30.12549,2005-05-22,70.2825
-92.71431,30.23264,2005-05-22,70.5964
-92.70845,30.33982,2005-05-22,69.4278
-92.70258,30.44703,2005-05-22,70.9224
-92.69668,30.55427,2005-05-22,68.1973
-92.69077,30.66154,2005-05-22,67.6951
-92.68484,30.76884,2005-05-22,67.3654
-92.6789,30.87616,2005-05-22,66.41
-92.67294,30.98351,2005-05-22,66.0305
-92.66696,31.09089,2005-05-22,65.7198
-92.66097,31.19829,2005-05-22,65.8822
-92.65496,31.30572,2005-05-22,67.1442
-92.64894,31.41318,2005-05-22,64.6838
-92.6429,31.52066,2005-05-22,61.6096
-92.63684,31.62816,2005-05-22,61.7033
-92.63076,31.73569,2005-05-22,60.6006
-92.62467,31.84325,2005-05-22,60.6694
-92.61856,31.95083,2005-05-22,60.2525
-92.61243,32.05843,2005-05-22,60.1669
-92.60629,32.16606,2005-05-22,59.6705
-92.60013,32.27371,2005-05-22,59.7278
-92.59395,32.38138,2005-05-22,59.8061
-92.58775,32.48907,2005-05-22,61.0651
-92.58154,32.59679,2005-05-22,61.2437
-92.57531,32.70453,2005-05-22,62.6895
-92.56906,32.81229,2005-05-22,63.9931
-92.5628,32.92007,2005-05-22,63.4693
-92.55651,33.02787,2005-05-22,63.0966
-92.55021,33.1357,2005-05-22,63.5172
-92.54389,33.24354,2005-05-22,64.1826
-92.53755,33.3514,2005-05-22,64.5122
-92.5312,33.45928,2005-05-22,64.086
-92.52483,33.56718,2005-05-22,63.7309
-92.51843,33.6751,2005-05-22,63.2053
-92.51202,33.78304,2005-05-22,62.712
-92.50559,33.89099,2005-05-22,62.059
-92.49915,33.99896,2005-05-22,61.0308
-92.49268,34.10695,2005-05-22,59.9702
-92.4862,34.21495,2005-05-22,58.748
-92.4797,34.32298,2005-05-22,57.8819
-92.47318,34.43102,2005-05-22,57.4614
-92.46664,34.53907,2005-05-22,58.2247
-92.46008,34.64714,2005-05-22,58.4098
-92.4535,34.75522,2005-05-22,58.0659
-92.4469,34.86332,2005-05-22,57.5479
-92.44028,34.97144,2005-05-22,56.4118
-92.43365,35.07956,2005-05-22,55.6609
-92.42699,35.1877,2005-05-22,55.2724
-92.42032,35.29585,2005-05-22,54.7553
-92.41363,35.40402,2005-05-22,53.7315
-92.40691,35.5122,2005-05-22,53.4222
-92.40018,35.62039,2005-05-22,53.3196
-92.39342,35.72859,2005-05-22,53.2729
-92.38666,35.83681,2005-05-22,53.1038
-92.37986,35.94503,2005-05-22,52.5438
-92.37305,36.05326,2005-05-22,51.9944
-92.36622,36.16151,2005-05-22,51.2139
-92.35937,36.26976,2005-05-22,50.7733
-92.35249,36.37803,2005-05-22,52.6673
-92.3456,36.48631,2005-05-22,52.1797
-92.33868,36.59459,2005-05-22,52.1965
-92.33175,36.70288,2005-05-22,51.5357
-92.3248,36.81118,2005-05-22,51.4846
-92.31782,36.91948,2005-05-22,52.9538
-92.31082,37.02779,2005-05-22,52.5492
-92.3038,37.13612,2005-05-22,53.0618
-92.29677,37.24444,2005-05-22,52.9271
-92.2897,37.35278,2005-05-22,52.9068
-92.28262,37.46111,2005-05-22,53.1269
-92.27552,37.56946,2005-05-22,53.2114
-92.2684,37.67781,2005-05-22,52.9029
-92.26125,37.78616,2005-05-22,53.3588
-92.25409,37.89452,2005-05-22,54.4278
-92.2469,38.00288,2005-05-22,55.5652
-92.23969,38.11124,2005-05-22,55.8204
-92.23246,38.21961,2005-05-22,55.9484
-92.2252,38.32798,2005-05-22,56.4206
-92.21793,38.43635,2005-05-22,57.0018
-92.21063,38.54473,2005-05-22,56.9972
-92.20331,38.6531,2005-05-22,56.1564
-92.19597,38.76148,2005-05-22,55.7933
-92.1886,38.86986,2005-05-22,55.6665
-92.18121,38.97823,2005-05-22,54.5731
-92.17381,39.08661,2005-05-22,53.2194
-92.16637,39.19499,2005-05-22,52.3468
-92.15891,39.30336,2005-05-22,51.6079
-92.15144,39.41174,2005-05-22,51.0675
-92.14393,39.52011,2005-05-22,50.6327
-92.13641,39.62849,2005-05-22,50.6908
-92.12885,39.73685,2005-05-22,50.6043
-92.12128,39.84522,2005-05-22,50.5312
-92.11369,39.95358,2005-05-22,50.8583
-92.10606,40.06194,2005-05-22,50.9668
-92.09842,40.1703,2005-05-22,50.7703
-92.09075,40.27865,2005-05-22,50.5851
-92.08306,40.387,2005-05-22,50.9387
-92.07535,40.49533,2005-05-22,51.4058
-92.0676,40.60367,2005-05-22,52.3439
-92.05984,40.712,2005-05-22,53.3319
-92.05206,40.82032,2005-05-22,53.6037
-92.04424,40.92864,2005-05-22,53.694
-92.0364,41.03695,2005-05-22,53.2374
-92.02854,41.14525,2005-05-22,53.5123
-92.02065,41.25354,2005-05-22,53.6689
-92.01274,41.36183,2005-05-22,53.3428
-92.0048,41.4701,2005-05-22,53.556
-91.99684,41.57837,2005-05-22,53.3226
-91.98885,41.68663,2005-05-22,53.0558
-91.98083,41.79488,2005-05-22,53.048
-91.97279,41.90311,2005-05-22,52.8965
-91.96473,42.01134,2005-05-22,52.7764
-91.95664,42.11956,2005-05-22,52.7641
-91.94852,42.22776,2005-05-22,52.6464
-91.94038,42.33595,2005-05-22,52.4556
-91.93221,42.44413,2005-05-22,52.164
-91.92401,42.5523,2005-05-22,52.0975
-91.91579,42.66045,2005-05-22,52.3084
-91.90754,42.76859,2005-05-22,52.4904
-91.89926,42.87671,2005-05-22,52.3037
-91.89096,42.98483,2005-05-22,51.7089
-91.88263,43.09292,2005-05-22,51.3043
-91.87428,43.201,2005-05-22,51.145
-91.86589,43.30907,2005-05-22,51.1577
-91.85748,43.41711,2005-05-22,51.1936
-91.84904,43.52515,2005-05-22,51.2506
-91.84057,43.63316,2005-05-22,51.104
-91.83208,43.74116,2005-05-22,50.9633
-91.82355,43.84914,2005-05-22,50.7406
-91.815,43.9571,2005-05-22,50.1722
-91.80642,44.06504,2005-05-22,49.8225
-91.79781,44.17297,2005-05-22,49.6761
-91.78918,44.28088,2005-05-22,50.2549
-91.78051,44.38876,2005-05-22,52.0033
-91.77181,44.49663,2005-05-22,53.9085
-91.76309,44.60447,2005-05-22,53.8235
-91.75434,44.7123,2005-05-22,52.7868
-91.74556,44.8201,2005-05-22,51.8216
-91.73675,44.92788,2005-05-22,50.6298
-91.72791,45.03564,2005-05-22,50.1733
-91.71904,45.14337,2005-05-22,49.3503
-91.71014,45.25108,2005-05-22,48.6241
-91.7012,45.35877,2005-05-22,48.3282
-91.69225,45.46643,2005-05-22,48.2966
-91.68326,45.57408,2005-05-22,48.3101
-91.67423,45.68169,2005-05-22,48.191
-91.66518,45.78928,2005-05-22,47.8319
-91.6561,45.89685,2005-05-22,47.7666
-91.64699,46.00438,2005-05-22,48.0618
-91.63784,46.1119,2005-05-22,47.9654
-91.62867,46.21938,2005-05-22,47.3801
-91.61946,46.32684,2005-05-22,47.4432
-91.61022,46.43427,2005-05-22,48.0797
-91.60095,46.54167,2005-05-22,49.588
-91.59164,46.64904,2005-05-22,49.9251
-91.58231,46.75639,2005-05-22,48.9461
-91.57294,46.8637,2005-05-22,49.7222
-91.56355,46.97099,2005-05-22,48.7995
-91.55412,47.07825,2005-05-22,49.4072
-91.54465,47.18547,2005-05-22,49.234
-91.53516,47.29266,2005-05-22,49.2408
-91.52562,47.39983,2005-05-22,48.9825
-91.51606,47.50695,2005-05-22,48.7905
-91.50646,47.61405,2005-05-22,48.4772
-91.49683,47.72112,2005-05-22,47.9879
-91.48717,47.82815,2005-05-22,47.6698
-91.47747,47.93515,2005-05-22,47.3582
-91.46774,48.04211,2005-05-22,46.9862
