id,lon,lat,rate,cmaq
521,-107.02202,29.30201,0.554553211865239,54.2007
522,-107.03554,29.40839,0.541612439838916,52.9359
523,-107.0491,29.51481,0.535174794551943,52.3067
524,-107.0627,29.62125,0.538437612546246,52.6256
525,-107.07633,29.72772,0.542154708116426,52.9889
526,-107.09,29.83422,0.544940739285597,53.2612
527,-107.10371,29.94075,0.550576236780932,53.812
528,-107.11745,30.04731,0.556406132338015,54.3818
529,-107.13124,30.1539,0.560699260059588,54.8014
530,-107.14506,30.26051,0.567997372556723,55.5147
531,-107.15891,30.36715,0.578832506629997,56.5737
532,-107.17281,30.47382,0.59317192155322,57.9752
533,-107.18674,30.58051,0.602243149003045,58.8618
534,-107.20071,30.68723,0.609461455980094,59.5673
535,-107.21472,30.79398,0.61024825655633,59.6442
536,-107.22878,30.90075,0.610102969583865,59.63
