Gastrointestinal,lat,lon
0.360692771084337,35.0549498980001,-93.388517716
0.484750162232317,35.2504460230001,-91.694615389
0.6113074204947,34.589069405,-94.22244718
0.430559134243752,34.751541606,-92.3207777979999
0.0593220338983051,36.235808251,-93.1071885119999
0,35.436520799,-94.338108108
0.810725552050473,35.0394882960001,-90.771837197
0.120269569725246,35.8374387480001,-90.702786639
0.329188207349448,36.1813627060001,-94.136650581
0.368885774351787,34.4660582220001,-93.0662098239999
0.378378378378378,36.3429633170001,-92.395180572
0.288461538461538,35.0848966780001,-92.45915632
0.137912188012388,34.7834179280001,-92.218252859
0.678395496129486,36.0525525790001,-90.4984094759999
0.446681580909769,35.282867504,-93.1497719069999
0.801418439716312,36.289971028,-90.997696643
0.329880478087649,33.5732903840001,-92.835454429
0.0744015527280569,35.374392476,-94.42129677
0.0196322288353913,35.3536856040001,-94.352995257
0.0642361111111111,33.2751031650001,-93.239971179
0.493253373313343,35.9415627770001,-89.91889328
0.154438173422268,34.1891146450001,-92.018257139
0.429184549356223,34.517701678,-91.557574245
0.0909090909090909,34.8724178080001,-92.124870237
0.876363636363636,34.3600503370001,-92.785736549
0.374707259953162,34.485633675,-93.0332059259999
0.6113074204947,35.608097894,-91.2647690649999
0.042612064194798,34.5744497060001,-92.5843825379999
0.77710843373494,34.508432214,-90.627337744
0.120256283883687,33.2184073440001,-92.672365268
0.140814081408141,34.752363948,-92.344998364
0.201921334058365,35.864248854,-90.638996837
0.165453146273604,35.7695819840001,-91.635758126
0.272980501392758,34.737538612,-92.3944673089999
0.248101265822785,34.8143531750001,-92.207191555
0,34.8016342880001,-92.3482492859999
0.0644511581067472,36.121280427,-94.1337744859999
0.0577689243027888,33.6489925160001,-93.5870480459999
0.227186311787072,33.9500563060001,-93.878394036
0.626362735381566,35.504386654,-92.0007454
0.2,35.559681316,-92.450011902
0.10042735042735,34.1231454050001,-93.088516606
0.225531914893617,37.6331375440001,-122.089745665
0.371853797329831,40.784513114,-124.141536169
0.327941176470588,37.5934587200001,-122.384298856
0.0358090185676393,37.7691033420001,-122.43464781
0.360221365084689,38.3235179750001,-122.296214977
0.343666961913198,38.542044038,-122.475356029
0.542934415145368,38.3509203890001,-120.766465228
0.192154255319149,38.569457549,-121.452682465
0.596949891067538,34.0646866920001,-118.23937063
0.745364647713226,33.9759679060001,-117.380134821
0.0239520958083832,32.686343317,-117.083042001
0.402004033274515,32.753805374,-117.165087261
0.332855093256815,32.779943668,-117.009635988
0.552457142857143,40.8967176740001,-124.092996818
0.524017467248908,39.504563897,-121.54211632
0.21130908555441,35.3905079100001,-119.006579451
0.174624132203245,37.312870032,-121.931843878
0.355613175837895,39.742511549,-121.84935548
0.139240506329114,34.3244882160001,-118.445982825
0.194017094017094,40.148641932,-122.218126518
0.499215070643642,37.820784798,-122.263022665
0.244954491491888,32.7814630280001,-115.569409218
0.405416580525119,37.791488617,-122.431015232
0.392825112107623,33.931814581,-116.946853082
0.651273885350318,37.748043087,-122.421249077
0.588682432432432,34.6893928210001,-118.158490817
0.3582995951417,36.327381174,-119.296084882
0.197647733792312,34.1283866320001,-118.257772126
0.65406162464986,36.742003477,-119.78393491
0.0955414012738854,34.0956911390001,-118.291725706
0.502762430939227,37.757863985,-120.860247141
0.367897571161666,33.7823119670001,-117.864854842
0.566579634464752,32.7516732500001,-117.160812008
0.477584059775841,33.7379393430001,-118.303891661
0.263085399449036,37.9547382470001,-122.336569039
0.393236335037357,34.2161172630001,-119.158480153
0.232502252928807,37.970810273,-121.28925664
0.446932814021422,34.131629102,-117.322529806
0.235294117647059,38.2884528880001,-122.465262785
0.439878234398782,33.9892179940001,-118.224089068
0.298208253781759,36.8370586450001,-119.7661821
0.036,34.070805308,-117.944394551
0.595069618808491,34.101081987,-117.636876807
0.333848783266867,32.800265218,-117.155209802
0.485567010309278,38.131088065,-122.238519074
0.833333333333333,33.9258102310001,-117.440106481
0.23850377487989,34.048564302,-118.211519997
0.224201474201474,33.9308549200001,-118.204147679
0.377225672877847,34.9520335670001,-120.413219411
0.554234062797336,38.5716077070001,-121.469861835
0.596456692913386,34.639506016,-120.439148982
0.180299495823614,34.0275393750001,-118.486122435
0.574335548172757,37.5305464370001,-122.298410074
0.361722187303583,33.1258645300001,-117.076282172
0.137822529893014,34.2207528930001,-118.531858932
0.443476031786721,37.801107969,-121.197460109
0.47061882475299,36.3256742340001,-119.668419207
0.240118577075099,37.9612480000001,-121.300671433
0.0976194553861963,34.205632699,-118.215299136
0.114681789540013,37.35504009,-121.840231713
0.335649094128865,34.193960153,-118.462061593
0.640821917808219,38.6640506680001,-121.793344213
0.154499151103565,33.183668148,-117.291740979
0.0970425138632163,34.134320234,-117.278725956
0.557142857142857,38.098267622,-122.559741828
0.282618718303366,34.102433139,-118.105198935
0.17024661893397,39.1388053950001,-121.593600806
0,34.0962085130001,-118.325099244
0.383367139959432,38.253225328,-122.633015429
0.138401011662217,36.595667356,-121.87999945
0.541545893719807,34.037087238,-118.265485945
0.0962454736039642,39.228509742,-121.046871856
0.270432692307692,37.789607044,-122.417075512
0.307229821133323,37.327077667,-121.937749323
0.482233502538071,34.1568173840001,-118.486735576
0.630088495575221,34.2761872790001,-119.252353146
0.582022471910112,37.886270403,-121.281213877
0.300269740068661,33.893547492,-117.927462922
0.242453907652146,33.9675574010001,-118.047513403
0.259042033235582,38.4428978280001,-122.70149208
0.549850448654038,37.510517475,-120.839662778
0.431782945736434,37.9142770230001,-122.042041198
0.424778761061947,36.206601134,-121.13199437
0.538239538239538,33.7802401640001,-118.186646823
0.696428571428571,36.607827967,-119.451709373
0.208751793400287,36.9282505640001,-121.793548499
0.319254658385093,37.5580117210001,-121.980629062
0.203347799132052,37.480967208,-122.253217581
0.134962805526036,34.5838981970001,-118.144526075
0.587012987012987,34.128666734,-117.866088866
0.1325,37.763484815,-122.254230437
0.35673407096528,32.618714745,-117.024284847
0.395126028806584,33.6252591300001,-117.929494287
0.433374190159342,39.757430141,-121.572283556
0.321405750798722,33.847188424,-117.93230694
0.474255065554231,37.756173587,-122.406595509
0.104790419161677,33.7745075620001,-117.91302944
0.337829968944099,34.0779344760001,-117.752326457
0.166163141993958,35.278035995,-120.649701916
0.284823284823285,32.6942459970001,-117.167969683
0.408286183610148,34.154806653,-118.326528074
0.578666666666667,34.2897296350001,-118.743942161
0.284593437945792,34.1401127550001,-118.02390891
0.231287281123725,34.149506156,-118.231088028
0.618421052631579,36.9883275540001,-121.983978869
0.161061161061161,33.8384004370001,-116.54556591
0.211160921317051,34.071970912,-117.352793955
0.705984388551605,36.697264922,-121.628878356
0.522142857142857,38.725560151,-120.790915459
0.338269030239833,36.069532603,-119.027249082
0.106393435616907,34.066181901,-118.445299214
0.498346196251378,34.0366770250001,-117.203856445
0.18657937806874,38.006357015,-122.130953567
0.705123966942149,34.2790477840001,-118.459346441
0.387640449438202,34.1326194660001,-116.276665969
0.0602013162988773,40.572874631,-122.395609654
0.446163765312701,34.090050719,-118.144966485
0.512296444001329,37.692132852,-121.880260463
0.268394399761692,37.6801656220001,-122.472973855
0.209462915601023,34.0298035340001,-118.478667365
0.604284559417947,38.4963648460001,-122.751400982
0.255121951219512,33.910138046,-117.194009044
0.210437452033768,35.3732732300001,-119.027599376
0.417112299465241,36.8350637020001,-121.386240744
0.476793248945148,34.893524154,-117.016879131
0.196824288954807,34.5405883,-117.265664841
0.197598697598698,39.152357071,-123.203608072
0.293103448275862,37.8563829280001,-122.257925805
0.22438938675101,37.3689400650001,-122.077954365
0.132455460883036,38.7651524790001,-121.249223921
0.806451612903226,37.743861456,-121.43496498
0.617647058823529,35.379913942,-118.967581635
0.360256294558253,37.7992539480001,-122.231384145
0.15030599755202,32.8856581110001,-117.223179058
0.381259071117562,34.0491504760001,-117.261152506
0.63,33.872995394,-117.5667918
0.205598755832037,36.659893821,-121.646024983
0.143197039125837,37.9757056130001,-120.36897807
0.29016393442623,38.121449227,-121.285853952
0.167656765676568,32.959967337,-115.552962709
0.25032157038197,33.780122808,-117.894321576
0.140635878394059,34.0161537340001,-118.101164796
0.278615020550504,33.8127561750001,-118.344076968
0.196789727126806,38.9122832830001,-119.997579837
0.424674022066199,33.837607667,-118.357049715
0.002040399918384,34.4341647030001,-119.809282009
0.393994540491356,36.2264254030001,-119.336997358
0.405036726128017,37.948586214,-122.536874796
0.0936613055818354,38.261097717,-122.047529516
0.482308111050626,34.05982291,-118.210307778
0.509594882729211,33.8315552890001,-118.293577524
0.115718418514947,34.2408682770001,-118.395419547
0.22959615927704,37.2511180970001,-121.947908992
0.552329507089804,34.09004077,-117.892116483
0.169590643274854,33.7511727030001,-116.96029979
0.675806451612903,33.9351517790001,-118.131956071
0.327395019087439,34.27465318,-119.257341324
0.362876753207998,34.421200664,-119.698819725
0.520516962843296,37.795691919,-122.409176375
0.877774574805419,38.670914811,-121.146248096
0.587532023911187,41.7727180310001,-124.193190027
0.663366336633663,33.613040616,-114.595496019
0.703393665158371,32.8965241290001,-117.241801085
0.143119266055046,33.8247677910001,-117.994659388
1,39.2073738330001,-122.000366783
0.530973451327434,33.3801978770001,-117.244459399
0.336200354161396,34.135756632,-118.152366415
0.198674941294867,37.4330391980001,-122.175877578
0.285548056783803,37.338748321,-120.466718679
0.0360553754490493,37.7635518230001,-122.457631944
0.342046580773043,35.383102164,-119.018895462
0.287809349220898,37.773657159,-122.454415204
0.31258933479934,37.6649094110001,-120.99625442
0.401117318435754,33.8924078850001,-118.295039669
0.250807052396325,34.0532561360001,-118.265361412
0.490990990990991,34.203370722,-118.62938576
0.229746835443038,33.808070075,-118.185062435
0.269058295964126,37.697089185,-122.0870113
0.423171259558505,36.8374455790001,-119.660715514
0.54675280516831,37.9835308670001,-122.034634096
0.69253195783808,38.9443299660001,-121.09914293
0.503486750348675,34.063157614,-118.273382532
0.652173913043478,33.036247517,-117.283409981
0.115588115588116,35.290987634,-120.666437949
0.338265067746457,38.6680675220001,-121.313699994
0.493276716206653,34.5282461520001,-117.292559648
0.709372892784895,37.9823837920001,-121.805524985
0.884615384615385,33.7036906270001,-117.989046624
0.940677966101695,37.063397562,-120.859951004
0.114788004136505,33.706773361,-116.233909388
0.752616279069767,38.56289316,-121.771635099
0.529310935893041,34.206418507,-118.882802491
0.188394523957685,33.8031878570001,-118.066799144
0.429767693138844,34.158396854,-118.636052587
0.554603854389722,37.668660088,-120.975664296
0.577936934248483,33.560831879,-117.66685941
0.609580838323353,36.945383163,-120.044700097
0.259705882352941,33.7150302320001,-117.936986531
0.0488981892722924,33.7641808130001,-116.408076796
0.662073490813648,33.83370383,-118.081772913
0.316602316602317,33.8475495540001,-118.037303034
0.193569993302076,33.860205765,-118.148967389
0,34.026273073,-117.68557938
0.577464788732394,34.0990755180001,-117.834326576
0.241966335118592,33.8867219680001,-117.842070672
0.50978102189781,38.4641954420001,-121.417421455
0.497893850042123,34.13317391,-117.872515267
0.15854718331459,38.554068068,-121.457194383
0.160982264665757,33.608022734,-117.708251522
0.627075351213282,35.7614475500001,-119.238863282
0.524308152580404,34.2436395140001,-119.018579314
0.216547497446374,34.395446882,-118.554760533
0.347973953797022,34.0768133060001,-118.38055972
0.0891025641025641,35.554428064,-120.718839116
0.442296759522456,32.9958230340001,-117.057912268
0.70295358649789,34.0239036410001,-118.184155479
0.829113924050633,34.0189180580001,-118.186839254
0.0122591943957968,37.7476101730001,-122.458763762
0.271324126726239,33.701660356,-117.95655207
0.159748427672956,33.7178263000001,-117.167789183
0.187750637987605,37.036412899,-121.573687536
0.349122807017544,37.775739333,-121.959023902
0.226628895184136,34.0620203120001,-118.203208569
0.0293724966622163,40.5854978790001,-122.416681432
0.447241045498548,33.557847469,-117.18445778
0.201421800947867,34.22145348,-118.45651929
0.00163250498820969,36.825011196,-119.781444032
0.458496615603848,34.470928255,-117.297780088
0.694050286283296,36.9876707540001,-121.97817713
1,33.927200398,-118.15750586
0.21749190189727,37.664720437,-120.957613802
0.596825396825397,33.7888603850001,-118.145886006
0.641696393182719,36.8609193360001,-119.788855388
0.708133971291866,33.9506234670001,-118.005163589
0.452028820629503,34.0499878590001,-118.138577456
0.367248229400587,34.0676326660001,-118.122926185
0.457627118644068,34.048023544,-118.042471018
0.129111842105263,33.949087476,-118.347779607
0.0465444287729196,33.9816573850001,-118.440102098
0.360928433268859,34.057543697,-118.360083673
0.365497076023392,33.820059567,-117.908790195
0.378594249201278,33.787847529,-117.825859321
0.419847328244275,33.753679656,-117.834183131
0.350728155339806,33.7111193870001,-117.885386199
0.00341880341880342,37.4620824610001,-122.159464476
0.0676056338028169,34.160191265,-118.448732169
0.401972157772622,32.777044027,-117.056374743
0.744075829383886,34.077687887,-117.695539704
0.209105467856326,34.1697978390001,-118.532599849
0.0892857142857143,34.068777948,-118.263368288
0.267899761336515,40.5853434730001,-122.386899556
0.164473684210526,39.1321605460001,-121.613536398
0,33.6620007660001,-117.773379086
0.184223664503245,33.613498072,-117.168957285
0.539823008849557,33.906213232,-118.081947588
0.2578125,37.7145865840001,-122.141866828
0.931937172774869,35.6353232440001,-118.406348927
0.205799151343706,41.318921339,-122.323122533
0.551963048498845,40.438136324,-120.62492835
0.379757785467128,39.104777717,-122.908551471
0.591666666666667,34.6024251810001,-120.127209955
0.132530120481928,38.1905653950001,-120.670950284
0.455102040816327,34.442257179,-119.26438407
0.562400509391913,40.413867807,-104.709320192
0.0411476028690072,40.1813580780001,-105.126820701
0.476126429051782,39.9641690880001,-104.771118218
0.540816326530612,38.480506002,-107.869253725
0.163014035951736,37.4719481400001,-105.883507331
0.175953671593549,39.769333212,-105.089660765
0.165085049239033,40.5717500040001,-105.0578647
0.222222222222222,39.728003168,-104.990302961
0.22114668652271,38.2331640190001,-104.624291523
0.442605997931748,37.2350184160001,-107.824917378
0.148834278512917,39.746088231,-104.966810239
0,39.7179152750001,-105.129149552
0.591111111111111,38.455722725,-105.229580041
0.477270015511276,38.2816906950001,-104.611885745
0.245472276400111,38.838843604,-104.800328645
0.259926695174099,39.091189581,-108.561634417
0.164358171571697,39.741399996,-104.842089142
0.118288590604027,40.0148371170001,-105.23592389
0.281985009046265,39.7460764460001,-104.967864619
0.342181188690133,40.4133944070001,-105.05361843
0.391738425059279,38.865531752,-104.820166246
0.184676705048716,39.7310578670001,-104.934520998
0.254563894523327,39.6531981850001,-104.981211457
0.691014867485456,37.977581833,-103.548783143
0.240279937791602,40.2594495070001,-103.796146909
0.382045929018789,40.46218644,-106.814972326
0.375437232802176,39.0859310000001,-108.552386304
0.0816411106506423,39.671210654,-104.973516519
0.655504819888381,39.863312401,-104.98312398
0.464061409630147,38.7432078200001,-108.046911383
0.499680918953414,39.532850415,-107.322764486
0.503058103975535,40.613643514,-103.220610113
0.115068493150685,39.6428380190001,-106.381269583
0.329518232632419,39.691220028,-104.831186669
0.428920479786761,39.9513971960001,-105.151231791
0.0788326700776957,39.9582953600001,-104.993660582
0.745411013567438,39.739372733,-104.94278862
0.486305048335124,39.528235479,-104.873126048
0.203982515784361,39.5770104640001,-104.988424741
0.467614533965245,39.549558517,-104.769224057
0.343183587234516,39.972392665,-105.087689192
0,37.2483975600001,-107.870611113
0.127358490566038,39.5698260130001,-106.078516352
0.409948542024014,40.4155928050001,-105.001104592
0,39.7179152750001,-105.129339391
0.318681318681319,39.406679857,-104.877068855
0.534722222222222,40.2547056870001,-103.649284603
0.511956954962136,41.774876255,-72.6994787049999
0.477680350737346,41.907582726,-71.914798552
0.395264116575592,41.879644037,-73.480784389
0.266364112410543,41.558121145,-73.0599914639999
0.360254020846276,41.0547608310001,-73.553822097
0.370463830809901,41.336250937,-72.102925461
0.50575514475061,41.977451961,-72.390295189
0.496363846242641,41.1888062130001,-73.1655790579999
0.228678808904308,41.7908358830001,-73.132931554
0.55037013196009,41.8668836570001,-72.4507527979999
0.381259815041005,41.5526245410001,-73.035936697
0.560886223554889,41.5500915740001,-72.80377565
0.135783163930154,41.0344430060001,-73.629675484
0.394794357242201,41.216621065,-73.064036473
0.602098259979529,41.5548046820001,-72.6476337679999
0.422076548953267,41.7167430200001,-72.224009865
0.359456957729096,41.3044735340001,-72.934519617
0.297641441180726,41.5435628050001,-72.086897171
0.262777129521587,41.7533770570001,-72.680802478
0.50448735382105,41.7812184140001,-72.524172854
0.307270079533998,41.200565962,-73.202876432
0.331771595900439,41.6775191930001,-72.928764019
0.400918739109773,41.3352387630001,-73.088295622
0.617284688995215,41.4036626290001,-73.4475708639999
0.28374569370498,41.1104328550001,-73.421367887
0.237701149425287,41.6620790160001,-72.786041096
0.314811874900778,41.7357933220001,-72.79516591
0.996231155778894,41.4594567080001,-72.8374271499999
0.177810541835606,39.6908154180001,-75.671676124
0.412021577189828,39.7432979660001,-75.583196782
0.304115853658537,39.1512325370001,-75.522296804
0.359776252224765,38.6423161710001,-75.6052087529999
0.534647638664117,38.7711956030001,-75.1425191829999
0.552230685527748,38.9062061480001,-75.4333076409999
0.503551401869159,38.9010404690001,-77.050156068
0.381735340729002,38.916887747,-77.0218549099999
0.706659012629162,38.9125632870001,-77.0741707729999
0.74397523767411,38.935767938,-77.110100072
0.422792518486298,38.9428982580001,-76.9903411189999
0.123448507212345,38.8348245940001,-76.9839183
0.312201441178852,38.9308546090001,-77.015848029
0.208796260822925,30.346841313,-81.664557594
0.435263031467692,26.5040471770001,-80.0687253629999
0.492671460176991,28.5259917980001,-81.378162286
0.361054902419854,28.573171535,-81.369842969
0.481987577639752,25.6877626730001,-80.3387096009999
0.180029774564015,25.787709293,-80.215090504
0.518922018348624,26.6267349340001,-81.8723312509999
0.408260233918129,29.021090332,-80.92284347
0.164232250563186,29.1993945090001,-81.0547340639999
0.577842444398254,26.1502551770001,-81.7993904259999
0.176643408005876,28.0887999460001,-80.61356223
0.440654368256178,25.7906292100001,-80.214912683
0.467313218390805,28.8322775230001,-82.3356209
0.37271667314419,30.4746962350001,-87.211477203
0.461910070605723,30.1591507740001,-85.647092167
0.204342273307791,28.627996394,-80.824265026
0.158971597792435,25.8616664030001,-80.214229952
0.229051565377532,28.551702662,-81.527480725
0.0154078549848943,27.763039506,-82.6416911479999
0.286776315789474,25.8152257830001,-80.137855358
0.490277777777778,27.4967506350001,-82.561251507
0.0980424684804247,26.0182082900001,-80.180761724
0.425725860904794,26.100846485,-80.142061187
0.30928909192915,30.30789192,-81.689090554
0.391608391608392,28.014279576,-82.783510537
0.41270652359053,27.1993025560001,-80.243018593
0.881813796430294,29.042648462,-81.316931182
0.693146417445483,28.2607849710001,-82.1880164039999
0,26.9414911110001,-82.040313141
0.717472118959108,30.9498281190001,-87.151732543
0.00548847420417124,27.4664801920001,-81.433679223
0.591403162055336,25.867578555,-80.312210576
0.469208211143695,28.550287306,-81.717513958
0.472404115996258,28.0276633290001,-81.725990074
0.0171428571428571,25.8449385220001,-80.269092191
0.56797153024911,30.533217172,-86.493130892
0.183908045977011,28.132557848,-82.7586200979999
0.479279279279279,28.8244165790001,-81.709652875
0.384615384615385,29.173952023,-82.137908382
0.43810548977395,28.253860859,-82.715429119
0.353860508514112,27.779304407,-82.65086
0.778766310794781,29.2426750440001,-81.109238136
0.538461538461538,28.01418347,-82.5049672339999
0.0222452743199631,27.090882412,-82.444391695
0.184557438794727,28.5411031460001,-82.443469056
0.0189197930142303,28.9113275120001,-81.28309097
0.438650527109786,26.1853985330001,-80.117684063
0.57799819657349,27.9813674420001,-82.49287981
0.105145413870246,26.9893491,-82.096650327
0.326958257109596,26.5970375850001,-80.091246208
0.773109243697479,30.658844247,-86.119176968
0.227087820052644,28.8066185110001,-81.869260186
0.259456838021339,26.275177554,-80.120668111
0.231998538879503,27.317819706,-82.529771168
0.44653995743744,30.3162632470001,-81.664430571
0.460571787621741,29.8626075920001,-81.32007115
0.0392781316348195,28.3345275,-80.722679861
0.304347826086957,30.428707516,-87.231758515
0.685071574642127,27.895850356,-81.5647017319999
0.375,30.1934530510001,-82.632710264
0.272951832029642,27.657639396,-80.394334347
0.77710843373494,30.1196611250001,-83.590867475
0.270034843205575,26.614338977,-81.658518375
0.177849837864804,27.539032677,-81.505930292
0.244168356997972,28.300863586,-81.410340908
0.466210077573555,29.639290121,-82.34322134
0.416903409090909,30.274522991,-81.399769874
0.682205647309536,29.4773273170001,-81.189699418
0.103063405366896,27.917749008,-81.843525698
0.487693710118505,30.769962192,-86.512375951
0.00578569775514927,30.632316534,-87.067616243
0.51673640167364,25.479505019,-80.430473868
0.0164835164835165,27.7533349890001,-82.7383168919999
0.256224804363291,27.951871001,-82.803673131
0.48826246818139,27.937558348,-82.4591074859999
0.0617283950617284,26.725643645,-80.671010393
0.425258651444881,25.9693930240001,-80.144487892
0.581299286518964,28.015960755,-82.137961935
0.472081218274112,30.455049903,-84.263511448
0.331315577078289,28.180370629,-81.639991826
0.600054975261132,30.653765123,-81.449295332
0.762727272727273,30.7863362620001,-85.241259479
0.135761589403974,24.581636658,-81.741146037
0.382648401826484,30.265338152,-81.43767188
0.126365795724466,25.7029428340001,-80.293740651
0.471810089020772,30.183981295,-82.686312109
0.456049638055843,28.060870939,-81.9532811189999
0.551274083281541,28.8161981690001,-81.283834487
0.266933867735471,27.298987964,-82.454850957
0.317753177531775,26.1268292880001,-80.204210659
0.0740675269577515,26.3595856060001,-80.10211849
0.198152910918868,28.069237657,-82.42365984
0.504170528266914,27.227469306,-81.851635888
